id,name,url,product_id,image_url,category
117870,Leche de fórmula anti-regurgitación a partir del primer día en polvo Almirón Advance AR 1 lata 800 g.,https://finditapp.es/product/117870/leche-de-formula-anti-regurgitacion-a-partir-del-primer-dia-en-polvo-almiron-advance-ar-1-lata-800-g,leche-de-formula-anti-regurgitacion-a-partir-del-primer-dia-en-polvo-almiron-advance-ar-1-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/117870.webp,leche-para-bebes
117872,Leche infantl antiregurgitación desde el primer día Blemil Plus 800 g.,https://finditapp.es/product/117872/leche-infantl-antiregurgitacion-desde-el-primer-dia-blemil-plus-800-g,leche-infantl-antiregurgitacion-desde-el-primer-dia-blemil-plus-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/117872.webp,leche-para-bebes
7435063,Leche infantil de continuación Blemil Plus 2 Forte lata 800 g.,https://finditapp.es/product/7435063/leche-infantil-de-continuacion-blemil-plus-2-forte-lata-800-g,leche-infantil-de-continuacion-blemil-plus-2-forte-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/7435063.webp,leche-para-bebes
122196,Preparado lácteo infantil de crecimiento desde los 12 meses en polvo Almirón Advance 3 sin aceite de palma 1200 g.,https://finditapp.es/product/122196/preparado-lacteo-infantil-de-crecimiento-desde-los-12-meses-en-polvo-almiron-advance-3-sin-aceite-de-palma-1200-g,preparado-lacteo-infantil-de-crecimiento-desde-los-12-meses-en-polvo-almiron-advance-3-sin-aceite-de-palma-1200-g,https://dx7csy7aghu7b.cloudfront.net/prods/122196.webp,leche-para-bebes
2183,Leche infantil de continuación desde los 6 meses en polvo Nestlé Nan Optipro 2 lata 800 g.,https://finditapp.es/product/2183/leche-infantil-de-continuacion-desde-los-6-meses-en-polvo-nestle-nan-optipro-2-lata-800-g,leche-infantil-de-continuacion-desde-los-6-meses-en-polvo-nestle-nan-optipro-2-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/2183.webp,leche-para-bebes
7901,Leche Infantil Crecimiento Cereales Brik 1L,https://finditapp.es/product/7901/leche-infantil-crecimiento-cereales-brik-1l,leche-infantil-crecimiento-cereales-brik-1l,https://dx7csy7aghu7b.cloudfront.net/prods/7901.webp,leche-para-bebes
7483877,Leche infantil para lactantes en polvo classic 1 Hero Nutrasense 1 lata 800 g,https://finditapp.es/product/7483877/leche-infantil-para-lactantes-en-polvo-classic-1-hero-nutrasense-1-lata-800-g,leche-infantil-para-lactantes-en-polvo-classic-1-hero-nutrasense-1-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/7483877.webp,leche-para-bebes
7483876,Leche infantil 1 800 g,https://finditapp.es/product/7483876/leche-infantil-1-800-g,leche-infantil-1-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/7483876.webp,leche-para-bebes
19878,Preparado lácteo con cereales crecimiento Peques 3 Puleva,https://finditapp.es/product/19878/preparado-lacteo-con-cereales-crecimiento-peques-3-puleva,preparado-lacteo-con-cereales-crecimiento-peques-3-puleva,https://dx7csy7aghu7b.cloudfront.net/prods/19878.webp,leche-para-bebes
7435060,Leche infantil de crecimiento 3 desde 12 meses ecológica HiPP brik 500 g.,https://finditapp.es/product/7435060/leche-infantil-de-crecimiento-3-desde-12-meses-ecologica-hipp--brik--500-g,leche-infantil-de-crecimiento-3-desde-12-meses-ecologica-hipp--brik--500-g,https://dx7csy7aghu7b.cloudfront.net/prods/7435060.webp,leche-para-bebes
7435064,Leche infantil de continuación desde 6 meses Blemil Plus 2 lata 1200 g.,https://finditapp.es/product/7435064/leche-infantil-de-continuacion-desde-6-meses-blemil-plus-2-lata-1200-g,leche-infantil-de-continuacion-desde-6-meses-blemil-plus-2-lata-1200-g,https://dx7csy7aghu7b.cloudfront.net/prods/7435064.webp,leche-para-bebes
121592,Leche infantil de crecimiento desde los 12 meses en polvo Nestlé Nan Supreme Pro 3 lata 800 g.,https://finditapp.es/product/121592/leche-infantil-de-crecimiento-desde-los-12-meses-en-polvo-nestle-nan-supreme-pro-3-lata-800-g,leche-infantil-de-crecimiento-desde-los-12-meses-en-polvo-nestle-nan-supreme-pro-3-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/121592.webp,leche-para-bebes
